Id,Order_Date,Discount,Subtotal,Total,payment,Purchase_Status
722,2025-04-17 21:36:34,0.1202,3596.0,3206.66,Boleto,Cancelado
723,2025-04-06 23:35:45,0.0499,4316.0,4143.53,Credito,Confirmado
724,2025-02-20 07:10:46,0.022,6506.28,6406.04,Debito,Confirmado
725,2025-04-27 21:10:41,0.131,18416.0,16046.4,Boleto,Confirmado
726,2025-03-26 02:07:46,0.0318,129.86,148.63,Boleto,Confirmado
727,2025-03-20 07:00:44,0.0441,2158.0,2085.73,Debito,Em Analise
728,2025-02-21 01:42:21,0.106,3049.99,2759.68,Credito,Processando
729,2025-03-15 16:35:50,0.1025,51.8,89.39,Debito,Em Analise
730,2025-03-11 06:38:41,0.1201,199.6,198.53,Credito,Confirmado
731,2025-05-10 21:00:00,0.0276,199.6,236.99,Debito,Confirmado
732,2025-05-10 20:27:11,0.0528,1715.96,1648.26,Debito,Processando
733,2025-03-08 21:43:09,0.0189,1072.0,1074.64,Debito,Cancelado
734,2025-05-07 18:26:11,0.0812,389.58,400.85,Boleto,Confirmado
735,2025-04-18 06:37:24,0.0439,1079.0,1064.62,Credito,Processando
736,2025-03-22 08:11:33,0.1033,149.7,157.14,Credito,Confirmado
737,2025-04-21 19:58:13,0.0001,71.6,104.58,Boleto,Confirmado
738,2025-02-19 19:53:06,0.009,374.73,404.35,Credito,Em Analise
739,2025-04-28 08:57:20,0.0649,215.6,244.51,Credito,Confirmado
740,2025-03-05 11:07:13,0.1437,499.64,460.83,Credito,Em Analise
741,2025-05-01 22:09:25,0.1336,2309.7,2044.02,Debito,Confirmado
742,2025-03-10 03:57:00,0.1491,12199.96,10423.85,Boleto,Cancelado
743,2025-05-06 06:46:23,0.0625,4316.0,4069.15,Credito,Confirmado
744,2025-02-18 14:47:48,0.007,1539.8,1562.01,Credito,Confirmado
745,2025-05-08 02:07:39,0.0459,3237.0,3111.32,Debito,Cancelado
746,2025-03-31 12:28:14,0.1014,949.0,885.76,Boleto,Processando
747,2025-04-14 04:37:25,0.0203,497.97,510.76,Boleto,Processando
748,2025-03-16 18:16:09,0.045,174.9,200.02,Boleto,Cancelado
749,2025-04-17 06:20:33,0.0084,857.98,873.67,PIX,Em Analise
750,2025-04-26 02:42:49,0.0712,3253.14,3064.42,Debito,Processando
751,2025-03-09 04:40:15,0.0313,6099.98,5942.04,Debito,Processando
752,2025-02-17 23:20:20,0.0137,124.91,166.1,Credito,Processando
753,2025-03-15 17:45:30,0.0617,18416.0,17322.63,Debito,Em Analise
754,2025-03-07 20:13:07,0.0527,2742.13,2620.52,Credito,Confirmado
755,2025-03-07 15:34:05,0.0806,2309.7,2156.53,Boleto,Cancelado
756,2025-03-29 00:04:19,0.1124,53.7,70.56,PIX,Processando
757,2025-03-17 22:11:42,0.0169,857.98,886.38,Credito,Confirmado
758,2025-02-24 08:50:20,0.1187,1079.0,983.91,PIX,Cancelado
759,2025-03-22 00:17:50,0.0039,428.99,470.22,PIX,Confirmado
760,2025-03-19 06:39:23,0.0665,389.58,406.57,PIX,Confirmado
761,2025-02-20 18:44:08,0.0881,331.98,325.63,PIX,Em Analise
762,2025-03-18 06:33:58,0.1435,899.0,792.89,Boleto,Processando
763,2025-02-22 03:16:37,0.0861,9208.0,8438.09,Credito,Confirmado
764,2025-05-07 23:09:34,0.0238,2742.13,2709.86,Credito,Processando
765,2025-02-19 16:34:24,0.0776,2697.0,2520.7,Credito,Cancelado
766,2025-05-09 13:52:40,0.0594,215.6,225.69,Credito,Em Analise
767,2025-03-12 20:15:06,0.0719,8226.39,7657.81,Debito,Confirmado
768,2025-04-16 05:49:43,0.0296,7916.4,7704.97,PIX,Processando
769,2025-05-03 00:55:11,0.0751,103.6,118.72,PIX,Processando
770,2025-03-02 08:30:55,0.0225,5397.03,5298.5,Debito,Em Analise
771,2025-03-11 15:54:05,0.1116,149.7,165.98,Credito,Processando
772,2025-04-23 03:05:33,0.0891,899.0,861.8,Credito,Cancelado
773,2025-04-12 02:28:19,0.0118,769.9,793.81,Boleto,Em Analise
774,2025-04-01 02:01:10,0.1334,103.6,112.68,PIX,Confirmado
775,2025-03-24 19:46:13,0.0925,7916.4,7217.12,PIX,Processando
776,2025-03-07 11:45:46,0.0474,2742.13,2635.05,Boleto,Em Analise
777,2025-04-05 19:42:17,0.0068,1626.57,1638.41,Boleto,Em Analise
778,2025-03-03 17:16:18,0.0948,3796.0,3469.13,Boleto,Processando
779,2025-04-15 18:40:35,0.056,949.0,928.85,PIX,Processando
780,2025-03-06 11:55:34,0.1361,389.58,379.46,Boleto,Confirmado
781,2025-05-05 18:21:36,0.0052,2144.0,2175.75,PIX,Cancelado
782,2025-04-09 22:08:53,0.0059,3237.0,3260.8,PIX,Cancelado
783,2025-03-09 16:17:06,0.1424,1626.57,1437.85,Credito,Cancelado
784,2025-04-30 11:15:35,0.1447,207.2,220.12,PIX,Confirmado
785,2025-03-05 22:05:28,0.0042,349.8,371.23,Boleto,Confirmado
786,2025-04-30 20:14:54,0.1074,6099.98,5487.74,Boleto,Processando
787,2025-03-22 19:15:17,0.0332,1072.0,1069.4,Debito,Cancelado
788,2025-03-22 13:15:11,0.1052,12199.96,10939.42,Debito,Confirmado
789,2025-02-20 06:01:02,0.1303,9208.0,8031.1,Debito,Processando
790,2025-04-24 09:25:01,0.0151,5484.26,5424.35,Debito,Confirmado
791,2025-03-01 10:47:05,0.0358,207.2,222.68,Debito,Cancelado
792,2025-03-29 08:29:31,0.0036,161.7,194.11,PIX,Processando
793,2025-04-29 09:38:38,0.0066,4879.71,4880.49,Boleto,Em Analise
794,2025-03-04 12:32:55,0.0044,149.7,182.03,Debito,Cancelado
795,2025-04-14 02:14:53,0.1201,5937.3,5247.13,Boleto,Processando
796,2025-03-31 23:21:00,0.0447,3079.6,2974.93,Credito,Em Analise
797,2025-04-10 15:20:35,0.074,199.6,207.73,Boleto,Confirmado
798,2025-02-18 19:22:47,0.1182,161.7,175.58,PIX,Cancelado
799,2025-02-25 13:58:18,0.0742,107.8,132.79,Debito,Processando
800,2025-05-11 19:16:57,0.0644,10968.52,10295.14,Credito,Em Analise
801,2025-03-01 21:32:52,0.0017,53.7,76.51,Credito,Processando
802,2025-02-25 11:36:24,0.0852,898.0,844.39,Debito,Confirmado
803,2025-03-30 20:41:58,0.0187,1715.96,1716.86,Debito,Cancelado
804,2025-04-06 15:28:42,0.1147,663.96,620.79,PIX,Confirmado
805,2025-03-23 09:39:49,0.0387,3958.2,3838.01,Credito,Processando
806,2025-03-28 05:10:08,0.1011,165.99,172.11,Debito,Processando
807,2025-02-18 05:56:11,0.0969,199.6,203.16,Credito,Cancelado
808,2025-03-07 00:48:20,0.0925,161.7,179.73,Credito,Processando
809,2025-03-05 10:23:06,0.04,165.99,182.25,Credito,Confirmado
810,2025-03-26 18:13:12,0.0401,449.0,463.99,Boleto,Cancelado
811,2025-03-12 13:14:15,0.1295,949.0,849.0,Debito,Processando
812,2025-04-25 07:38:04,0.0019,35.8,68.72,Debito,Cancelado
813,2025-02-28 02:27:38,0.0272,898.0,896.47,Debito,Confirmado
814,2025-04-25 21:42:07,0.0915,129.86,140.88,Credito,Confirmado
815,2025-02-25 22:19:56,0.1226,9208.0,8112.09,Debito,Confirmado
816,2025-02-25 21:02:41,0.0538,1796.0,1732.37,Debito,Cancelado
817,2025-04-05 05:27:57,0.098,449.0,427.9,Debito,Cancelado
818,2025-04-20 06:56:43,0.0836,1079.0,1011.7,Boleto,Cancelado
819,2025-02-16 20:02:49,0.0097,9208.0,9161.58,PIX,Cancelado
820,2025-03-05 01:41:07,0.0933,13812.0,12546.24,PIX,Cancelado
821,2025-02-21 10:22:53,0.1221,199.6,218.13,Debito,Processando
822,2025-05-12 23:43:32,0.1489,249.82,235.52,Boleto,Confirmado
823,2025-03-11 00:10:48,0.0044,2742.13,2772.96,PIX,Processando
824,2025-03-04 06:44:41,0.099,6506.28,5895.15,Credito,Confirmado
825,2025-03-08 03:47:56,0.0622,8226.39,7757.61,Debito,Confirmado
826,2025-04-09 21:26:13,0.0015,12199.96,12204.56,PIX,Confirmado
827,2025-05-07 05:32:19,0.0922,331.98,334.36,Boleto,Cancelado
828,2025-04-13 20:55:45,0.0184,18416.0,18120.05,Debito,Processando
829,2025-03-24 21:54:47,0.0568,3596.0,3434.65,Credito,Cancelado
830,2025-03-24 15:46:16,0.0392,3079.6,2991.87,Debito,Em Analise
831,2025-03-01 12:14:48,0.0542,51.8,91.89,PIX,Processando
832,2025-03-13 07:47:37,0.0739,3598.02,3375.03,Credito,Confirmado
833,2025-05-09 03:57:26,0.0539,5937.3,5640.18,Boleto,Cancelado
834,2025-05-11 03:35:15,0.0829,1715.96,1606.7,PIX,Cancelado
835,2025-04-07 10:08:26,0.0358,53.9,94.87,Boleto,Processando
836,2025-02-19 02:30:09,0.0953,7916.4,7204.87,Debito,Cancelado
837,2025-05-13 01:49:22,0.1281,1286.97,1165.01,PIX,Em Analise
838,2025-03-20 11:41:48,0.0336,6099.98,5917.92,PIX,Confirmado
839,2025-05-16 07:34:34,0.0762,4879.71,4540.87,Debito,Confirmado
840,2025-04-13 10:10:27,0.0973,5937.3,5392.59,Boleto,Confirmado
841,2025-04-01 18:30:25,0.0847,174.9,202.99,PIX,Cancelado
842,2025-04-10 01:13:26,0.0548,857.98,853.86,Credito,Em Analise
843,2025-04-01 09:52:21,0.0963,2309.7,2130.18,Debito,Cancelado
844,2025-03-14 00:19:26,0.0042,3796.0,3813.05,Credito,Processando
845,2025-03-26 09:45:31,0.0555,1796.0,1729.31,Debito,Processando
846,2025-04-17 04:36:07,0.0799,497.97,481.08,PIX,Cancelado
847,2025-04-04 06:14:50,0.0031,3216.0,3228.93,Credito,Confirmado
848,2025-05-05 14:26:13,0.0761,5937.3,5508.37,Debito,Confirmado
849,2025-03-24 00:21:39,0.0981,107.8,130.21,PIX,Processando
850,2025-02-17 15:52:44,0.1139,5484.26,4882.5,PIX,Confirmado
851,2025-03-11 07:06:33,0.017,161.7,201.85,Debito,Cancelado
852,2025-02-17 10:53:58,0.1486,1626.57,1417.85,Credito,Processando
853,2025-04-15 17:10:18,0.0909,53.9,81.99,Debito,Cancelado
854,2025-02-17 20:58:16,0.0545,389.58,391.25,Credito,Cancelado
855,2025-04-20 08:01:54,0.0374,769.9,764.01,Debito,Confirmado
856,2025-04-05 14:33:43,0.0859,6099.98,5598.89,Credito,Confirmado
857,2025-03-26 10:02:56,0.1323,3237.0,2851.64,Debito,Em Analise
858,2025-03-15 03:42:47,0.0781,9149.97,8458.26,Credito,Em Analise
859,2025-04-07 02:23:55,0.0992,5397.03,4904.54,Boleto,Cancelado
860,2025-02-27 20:45:19,0.0537,428.99,438.94,Boleto,Cancelado
861,2025-05-09 05:09:40,0.0582,3253.14,3106.71,PIX,Em Analise
862,2025-04-14 08:09:38,0.0429,2697.0,2604.2,Debito,Em Analise
863,2025-02-19 04:21:17,0.1058,1715.96,1577.31,Boleto,Em Analise
864,2025-04-06 08:47:22,0.0539,899.0,893.44,Debito,Cancelado
865,2025-05-17 03:37:13,0.0286,8226.39,8014.02,Debito,Confirmado
866,2025-03-13 02:22:59,0.0554,18416.0,17428.74,PIX,Em Analise
867,2025-05-09 17:07:54,0.1281,215.6,220.97,PIX,Em Analise
868,2025-03-30 09:48:56,0.1107,3958.2,3553.02,Credito,Em Analise
869,2025-04-17 20:36:47,0.0502,18416.0,17534.42,Boleto,Processando
870,2025-05-12 22:31:08,0.136,2847.0,2492.8,PIX,Cancelado
871,2025-05-04 20:39:59,0.0112,857.98,881.36,Debito,Cancelado
872,2025-04-09 13:50:50,0.0075,524.7,543.66,Boleto,Processando
873,2025-03-11 04:02:59,0.0191,6099.98,6026.37,Debito,Em Analise
874,2025-03-21 05:28:16,0.0175,259.72,298.07,Credito,Confirmado
875,2025-03-31 22:06:20,0.0132,519.44,535.48,Boleto,Cancelado
876,2025-04-24 22:43:14,0.0992,51.8,79.65,PIX,Cancelado
877,2025-05-10 17:38:42,0.0901,497.97,496.0,Debito,Em Analise
878,2025-04-03 16:27:02,0.0971,663.96,622.39,Boleto,Em Analise
879,2025-03-05 01:00:56,0.1033,161.7,167.9,PIX,Processando
880,2025-02-24 01:02:00,0.1135,1798.0,1626.92,Debito,Cancelado
881,2025-02-20 00:15:24,0.0311,2144.0,2110.31,Credito,Confirmado
882,2025-03-01 19:52:57,0.0933,13812.0,12546.24,Credito,Confirmado
883,2025-04-12 16:18:15,0.087,17.9,39.24,Boleto,Processando
884,2025-03-13 16:40:43,0.1415,7916.4,6819.13,Debito,Processando
885,2025-02-22 07:14:42,0.0349,1072.0,1077.49,Credito,Processando
886,2025-05-07 15:05:34,0.0088,4316.0,4300.92,Credito,Confirmado
887,2025-04-16 11:38:04,0.098,699.6,664.03,Credito,Em Analise
888,2025-04-20 18:03:44,0.111,1347.0,1220.38,PIX,Em Analise
889,2025-03-20 08:12:08,0.0425,2144.0,2075.78,Credito,Confirmado
890,2025-04-26 03:29:14,0.0856,174.9,182.83,PIX,Confirmado
891,2025-04-20 07:58:55,0.0089,6099.98,6088.59,Debito,Processando
892,2025-03-18 17:01:48,0.144,4288.0,3703.52,Credito,Processando
893,2025-03-08 13:28:55,0.0165,949.0,976.24,Debito,Processando
894,2025-05-09 05:12:44,0.0101,155.4,196.73,Boleto,Confirmado
895,2025-04-20 04:15:40,0.0066,249.82,281.16,Credito,Processando
896,2025-04-26 22:01:20,0.0641,259.72,276.06,Debito,Em Analise
897,2025-04-02 17:30:47,0.0146,1799.01,1805.73,Credito,Cancelado
898,2025-04-25 11:24:02,0.1117,1979.1,1791.02,PIX,Cancelado
899,2025-03-28 05:55:41,0.1348,1799.01,1599.4,PIX,Cancelado
900,2025-03-24 06:59:32,0.039,769.9,762.77,Credito,Cancelado
901,2025-03-05 12:48:29,0.0943,6099.98,5567.65,PIX,Cancelado
902,2025-05-04 19:27:37,0.0064,165.99,207.83,Boleto,Cancelado
903,2025-04-07 00:04:19,0.058,4879.71,4629.68,Credito,Processando
904,2025-04-07 05:29:07,0.0439,165.99,201.6,Boleto,Em Analise
905,2025-03-22 05:58:29,0.0343,13812.0,13361.15,PIX,Processando
906,2025-03-28 08:18:27,0.0967,899.0,834.97,PIX,Processando
907,2025-03-08 17:04:23,0.0195,124.91,155.46,Credito,Em Analise
908,2025-02-27 13:15:12,0.1291,2742.13,2431.02,Boleto,Confirmado
909,2025-03-06 21:05:05,0.0997,249.82,257.9,Debito,Cancelado
910,2025-05-01 00:23:51,0.1066,3049.99,2747.76,Credito,Processando
911,2025-04-24 16:35:44,0.1403,349.8,343.62,PIX,Confirmado
912,2025-02-23 23:46:19,0.1414,7916.4,6830.01,Boleto,Confirmado
913,2025-05-03 15:17:52,0.0827,12199.96,11213.92,PIX,Cancelado
914,2025-03-18 08:26:25,0.0743,1715.96,1621.45,PIX,Em Analise
915,2025-03-11 06:08:28,0.0503,13812.0,13140.16,Boleto,Cancelado
916,2025-04-03 00:52:31,0.1073,374.73,357.42,Boleto,Em Analise
917,2025-03-02 20:11:18,0.0807,3079.6,2873.98,Debito,Confirmado
918,2025-04-20 13:28:28,0.1399,7916.4,6851.8,Debito,Em Analise
919,2025-04-10 07:13:41,0.0358,331.98,363.0,Boleto,Confirmado
920,2025-03-24 12:53:09,0.0465,9149.97,8767.4,Credito,Em Analise
921,2025-04-12 04:06:46,0.0474,1072.0,1054.18,Boleto,Cancelado
922,2025-03-22 05:04:05,0.1209,2144.0,1917.78,PIX,Confirmado
923,2025-03-27 07:00:08,0.0149,7916.4,7821.35,Debito,Em Analise
924,2025-03-20 20:03:42,0.0683,3796.0,3579.63,Credito,Processando
925,2025-02-22 03:29:30,0.0641,6099.98,5751.87,Credito,Em Analise
926,2025-04-17 09:22:26,0.011,3796.0,3787.23,Credito,Processando
927,2025-04-03 07:57:10,0.0616,663.96,665.96,Credito,Cancelado
928,2025-02-27 17:09:22,0.077,2847.0,2660.77,PIX,Em Analise
929,2025-02-23 14:26:39,0.0098,3216.0,3217.47,Credito,Confirmado
930,2025-03-27 03:33:34,0.0765,53.7,82.58,Debito,Cancelado
931,2025-04-15 21:03:46,0.1439,1898.0,1647.78,Credito,Cancelado
932,2025-03-18 09:05:39,0.1468,6506.28,5574.06,Credito,Processando
933,2025-03-29 01:25:11,0.0798,165.99,175.64,Credito,Processando
934,2025-04-05 08:17:24,0.0773,1347.0,1265.78,Debito,Em Analise
935,2025-04-19 20:17:50,0.0428,3958.2,3811.69,Credito,Em Analise
936,2025-03-19 23:39:48,0.1496,1796.0,1560.31,Boleto,Processando
937,2025-05-15 03:46:38,0.0411,215.6,229.64,Debito,Cancelado
938,2025-02-16 21:29:26,0.0679,155.4,167.75,Debito,Confirmado
939,2025-04-27 21:43:42,0.0004,35.8,58.69,Debito,Em Analise
940,2025-04-12 05:25:49,0.0524,215.6,237.29,PIX,Confirmado
941,2025-03-10 02:09:56,0.0107,524.7,552.08,PIX,Cancelado
942,2025-02-19 16:47:33,0.1116,129.86,148.36,PIX,Processando
943,2025-04-02 05:50:52,0.0842,199.6,215.78,Boleto,Em Analise
944,2025-03-22 04:43:42,0.0858,161.7,190.73,Boleto,Processando
945,2025-03-25 12:46:31,0.043,35.8,77.16,Credito,Em Analise
946,2025-04-17 00:14:45,0.1222,1979.1,1760.15,PIX,Confirmado
947,2025-03-22 10:24:53,0.0005,51.8,74.67,Credito,Em Analise
948,2025-03-25 17:37:43,0.05,949.0,944.45,Boleto,Em Analise
949,2025-04-12 23:06:28,0.0989,6099.98,5539.59,PIX,Cancelado
950,2025-04-01 22:00:23,0.1362,497.97,453.05,Boleto,Cancelado
951,2025-03-30 04:40:17,0.0352,2158.0,2124.94,Boleto,Processando
952,2025-03-04 16:54:34,0.0812,497.97,490.52,PIX,Confirmado
953,2025-03-02 12:40:37,0.0807,497.97,500.68,Boleto,Cancelado
954,2025-04-16 22:33:53,0.1311,161.7,183.4,Debito,Processando
955,2025-04-17 02:39:12,0.0076,3796.0,3790.05,Debito,Confirmado
956,2025-05-12 18:49:27,0.0637,2847.0,2698.64,PIX,Cancelado
957,2025-05-12 23:15:27,0.0274,4879.71,4768.91,Boleto,Processando
958,2025-03-01 01:57:05,0.0032,3237.0,3269.54,Credito,Processando
959,2025-03-03 01:07:05,0.0221,4316.0,4253.61,Credito,Processando
960,2025-04-26 12:20:53,0.1465,3216.0,2767.76,Credito,Em Analise
961,2025-03-25 15:49:14,0.0322,1979.1,1958.27,PIX,Cancelado
962,2025-03-28 15:45:19,0.1403,1539.8,1366.67,Debito,Em Analise
963,2025-04-20 15:32:27,0.0308,1072.0,1071.97,Credito,Processando
964,2025-03-11 22:40:34,0.1397,2697.0,2363.13,Debito,Processando
965,2025-02-19 18:02:30,0.0982,331.98,322.28,Debito,Confirmado
966,2025-04-08 13:38:07,0.017,2144.0,2140.54,Boleto,Confirmado
967,2025-02-22 09:10:18,0.0873,1347.0,1252.31,Credito,Confirmado
968,2025-04-23 08:49:45,0.0478,4879.71,4679.45,Boleto,Confirmado
969,2025-05-08 14:07:30,0.0575,199.6,221.11,Credito,Em Analise
970,2025-03-14 05:05:14,0.066,898.0,861.63,Boleto,Em Analise
971,2025-03-28 13:05:49,0.0634,53.7,83.29,Credito,Processando
972,2025-04-18 09:11:26,0.0996,107.8,119.96,PIX,Processando
973,2025-04-22 14:56:38,0.1153,1715.96,1551.1,PIX,Processando
974,2025-03-21 04:09:59,0.0494,499.64,507.95,Credito,Cancelado
975,2025-04-06 14:34:14,0.1387,129.86,144.84,Debito,Em Analise
976,2025-02-22 21:44:34,0.1408,9149.97,7894.64,Boleto,Cancelado
977,2025-04-28 21:20:22,0.0061,3237.0,3250.24,Debito,Processando
978,2025-04-11 09:00:29,0.0022,1715.96,1745.17,Boleto,Cancelado
979,2025-02-24 09:37:11,0.0638,9208.0,8663.43,Credito,Cancelado
980,2025-02-23 22:28:08,0.0886,10968.52,10019.61,Debito,Cancelado
981,2025-04-26 15:45:05,0.0417,663.96,669.26,PIX,Confirmado
982,2025-03-07 13:03:55,0.0389,3796.0,3671.24,Debito,Confirmado
983,2025-04-24 03:09:18,0.1018,199.6,202.18,Credito,Confirmado
984,2025-04-13 08:53:50,0.0903,1079.0,1014.56,Debito,Cancelado
985,2025-05-07 23:20:43,0.0251,699.6,715.03,Boleto,Em Analise
986,2025-04-28 14:07:12,0.1327,5937.3,5172.32,Debito,Confirmado
987,2025-03-06 13:09:27,0.102,9208.0,8311.68,PIX,Confirmado
988,2025-04-26 09:37:59,0.0544,13812.0,13083.53,Boleto,Em Analise
989,2025-05-11 07:13:48,0.1025,149.7,167.35,Credito,Em Analise
990,2025-03-02 21:46:22,0.0169,4604.0,4569.09,Credito,Cancelado
991,2025-04-11 01:16:51,0.0702,1072.0,1029.74,PIX,Em Analise
992,2025-04-25 00:44:15,0.0253,207.2,234.95,Debito,Processando
993,2025-03-28 11:32:52,0.0062,3796.0,3815.36,Debito,Confirmado
994,2025-04-22 09:15:05,0.0507,9208.0,8774.14,Boleto,Cancelado
995,2025-05-17 07:30:24,0.0226,53.7,95.39,PIX,Processando
996,2025-03-20 10:37:09,0.095,1898.0,1740.59,Boleto,Processando
997,2025-03-16 00:01:31,0.1011,1979.1,1812.0,Credito,Processando
998,2025-02-20 10:17:44,0.0223,17.9,40.4,PIX,Processando
999,2025-05-11 10:41:10,0.0037,5484.26,5506.87,Debito,Processando
1000,2025-03-22 03:16:01,0.1189,1286.97,1156.85,PIX,Confirmado
1001,2025-04-05 04:00:35,0.0003,2847.0,2879.14,Credito,Processando
1002,2025-04-03 01:32:55,0.0516,7196.04,6857.71,Debito,Processando
1003,2025-05-07 23:09:41,0.0742,1072.0,1025.45,PIX,Processando
1004,2025-03-09 01:55:33,0.1228,3216.0,2854.07,Credito,Processando
1005,2025-04-16 21:50:58,0.1258,9149.97,8041.8,Boleto,Processando
1006,2025-03-28 06:23:45,0.1087,949.0,878.83,Debito,Em Analise
1007,2025-05-06 06:49:06,0.0371,249.82,283.45,Boleto,Confirmado
1008,2025-02-18 12:28:46,0.108,4316.0,3872.77,Boleto,Cancelado
1009,2025-05-12 08:55:11,0.037,3596.0,3495.94,Boleto,Cancelado
1010,2025-02-18 01:26:50,0.0322,3796.0,3696.67,Debito,Processando
1011,2025-03-04 21:38:15,0.0821,5484.26,5056.9,Debito,Em Analise
1012,2025-02-27 03:44:07,0.1018,3598.02,3264.73,PIX,Confirmado
1013,2025-03-26 06:18:38,0.008,899.0,934.71,Debito,Processando
1014,2025-02-17 21:37:31,0.009,3598.02,3588.54,PIX,Em Analise
1015,2025-03-17 23:11:30,0.1176,5484.26,4862.21,Boleto,Processando
1016,2025-05-08 12:28:49,0.1289,5937.3,5194.88,Credito,Cancelado
1017,2025-05-14 11:48:39,0.0907,53.7,71.73,Credito,Processando
1018,2025-02-26 03:56:45,0.0643,769.9,743.3,Boleto,Processando
1019,2025-02-19 16:20:13,0.1268,5484.26,4831.76,Boleto,Cancelado
1020,2025-05-06 04:13:23,0.1093,1072.0,987.82,Credito,Processando
1021,2025-04-19 03:27:34,0.0869,1715.96,1609.74,Debito,Em Analise
1022,2025-03-11 04:52:49,0.048,1798.0,1744.69,Credito,Confirmado
1023,2025-05-12 23:48:33,0.0297,7196.04,7005.22,Credito,Cancelado
1024,2025-03-01 18:34:04,0.0628,107.8,143.93,PIX,Processando
1025,2025-02-25 23:52:39,0.043,1898.0,1859.29,Credito,Cancelado
1026,2025-04-05 06:25:16,0.0509,3049.99,2917.65,Credito,Confirmado
1027,2025-04-18 17:25:26,0.0773,857.98,824.65,Debito,Em Analise
1028,2025-04-13 18:50:05,0.0254,3079.6,3024.28,PIX,Confirmado
1029,2025-04-25 04:56:33,0.1209,1286.97,1174.28,PIX,Cancelado
1030,2025-02-24 03:57:02,0.0218,1072.0,1081.62,Credito,Cancelado
1031,2025-02-22 10:48:11,0.0721,9208.0,8567.0,Debito,Em Analise
1032,2025-03-08 16:02:22,0.1119,1626.57,1477.55,Boleto,Processando
1033,2025-04-05 19:52:02,0.0728,35.8,76.09,PIX,Confirmado
1034,2025-03-06 05:27:17,0.0542,1898.0,1828.12,Debito,Em Analise
1035,2025-05-03 23:27:50,0.0712,6099.98,5708.56,Boleto,Confirmado
1036,2025-02-23 15:22:20,0.1273,207.2,223.72,PIX,Cancelado
1037,2025-02-20 13:28:42,0.1486,769.9,698.39,Boleto,Processando
1038,2025-05-02 11:26:40,0.0947,1286.97,1198.08,Boleto,Confirmado
1039,2025-04-02 11:28:51,0.119,51.8,78.63,Credito,Em Analise
1040,2025-03-01 10:40:30,0.0022,349.8,391.93,PIX,Confirmado
1041,2025-02-23 00:33:43,0.1321,3237.0,2842.38,Credito,Cancelado
1042,2025-05-14 09:37:55,0.1431,17.9,58.24,Boleto,Cancelado
1043,2025-04-20 21:21:01,0.0863,3079.6,2846.82,PIX,Em Analise
1044,2025-05-07 05:13:41,0.1131,149.7,155.67,Debito,Confirmado
1045,2025-04-22 11:28:18,0.0769,497.97,502.58,Debito,Confirmado
1046,2025-03-07 10:16:44,0.0429,4316.0,4173.74,Boleto,Confirmado
1047,2025-03-29 10:15:53,0.1278,129.86,146.25,Debito,Em Analise
1048,2025-03-28 10:36:54,0.0895,13812.0,12608.82,PIX,Em Analise
1049,2025-03-30 06:11:03,0.0869,124.91,156.96,Boleto,Processando
1050,2025-04-08 10:10:48,0.0989,2742.13,2503.92,Boleto,Processando
1051,2025-03-28 14:47:38,0.1284,3253.14,2858.34,Boleto,Confirmado
1052,2025-02-24 16:35:53,0.1098,428.99,414.88,PIX,Cancelado
1053,2025-03-17 09:31:24,0.0317,7916.4,7708.35,Boleto,Cancelado
1054,2025-03-13 19:59:16,0.07,1796.0,1703.27,PIX,Em Analise
1055,2025-03-29 09:01:30,0.147,1796.0,1554.89,PIX,Em Analise
1056,2025-03-01 18:14:56,0.0832,1286.97,1202.79,PIX,Processando
1057,2025-02-26 17:58:13,0.1407,524.7,493.77,Debito,Cancelado
1058,2025-05-14 01:46:48,0.122,5484.26,4858.08,Boleto,Em Analise
1059,2025-03-21 08:59:22,0.0999,1799.01,1652.28,Debito,Cancelado
1060,2025-04-27 07:45:00,0.0524,2309.7,2211.57,Boleto,Em Analise
1061,2025-03-09 21:43:10,0.0456,4316.0,4162.09,Boleto,Cancelado
1062,2025-03-02 00:58:24,0.0965,2742.13,2510.5,PIX,Processando
1063,2025-05-15 07:37:55,0.0649,1715.96,1627.49,Credito,Em Analise
1064,2025-04-06 10:39:47,0.1198,5484.26,4850.15,Debito,Em Analise
1065,2025-03-27 06:09:11,0.1141,663.96,631.1,Debito,Cancelado
1066,2025-04-20 11:21:00,0.0468,215.6,228.41,PIX,Cancelado
1067,2025-05-02 06:54:55,0.1054,103.6,135.58,Debito,Confirmado
1068,2025-04-08 21:10:29,0.0742,99.8,125.38,Debito,Confirmado
1069,2025-05-17 07:22:12,0.0485,1979.1,1906.01,Credito,Confirmado
1070,2025-02-21 12:38:45,0.0619,1347.0,1306.52,Boleto,Em Analise
1071,2025-05-10 05:12:28,0.1343,1626.57,1441.11,Debito,Cancelado
1072,2025-02-24 06:35:13,0.0539,1715.96,1666.37,Debito,Processando
1073,2025-02-19 18:41:28,0.0431,898.0,892.29,Credito,Confirmado
1074,2025-04-18 21:06:18,0.0528,1079.0,1055.02,Boleto,Confirmado
1075,2025-02-18 14:28:09,0.0322,18416.0,17845.9,Credito,Cancelado
1076,2025-05-04 02:52:52,0.0817,6099.98,5624.51,PIX,Confirmado
1077,2025-04-09 19:33:20,0.0221,49.9,71.7,Debito,Processando
1078,2025-03-02 03:53:48,0.1226,155.4,169.34,Debito,Confirmado
1079,2025-02-26 12:34:51,0.0338,949.0,949.91,PIX,Em Analise
