Id,Item_ID,Product,Quantity,Price
878,I00878,Mouse Redragon Wireless,4,165.99
879,I00879,Carregador Turbo Tipo-C 50w,3,53.9
880,I00880,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
881,I00881,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
882,I00882,ACER Notebook Gamer Nitro,3,4604.0
883,I00883,Película de Vidro 3D Galaxy A30s,1,17.9
884,I00884,Samsung Galaxy A36,4,1979.1
885,I00885,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
886,I00886,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
887,I00887,Teclado Mecanico Fizz,4,174.9
888,I00888,SSD Crucial 1TB NVMe M.2,3,449.0
889,I00889,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
890,I00890,Teclado Mecanico Fizz,1,174.9
891,I00891,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
892,I00892,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0
893,I00893,Smart TV 32” Philco LED Roku TV,1,949.0
894,I00894,Película para iPhone 14Pro Anti impacto,3,51.8
895,I00895,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91
896,I00896,Fone de ouvido Sem Fio QCY T27,2,129.86
897,I00897,Samsung Galaxy Tab S6 Lite,1,1799.01
898,I00898,Samsung Galaxy A36,1,1979.1
899,I00899,Samsung Galaxy Tab S6 Lite,1,1799.01
900,I00900,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
901,I00901,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
902,I00902,Mouse Redragon Wireless,1,165.99
903,I00903,"Monitor UHD Samsung 32""",3,1626.57
904,I00904,Mouse Redragon Wireless,1,165.99
905,I00905,ACER Notebook Gamer Nitro,3,4604.0
906,I00906,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0
907,I00907,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
908,I00908,Projetor EPSON Powerlite Wide Screen,1,2742.13
909,I00909,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91
910,I00910,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99
911,I00911,Teclado Mecanico Fizz,2,174.9
912,I00912,Samsung Galaxy A36,4,1979.1
913,I00913,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
914,I00914,Fone de Ouvido Profissional AKG K92,4,428.99
915,I00915,ACER Notebook Gamer Nitro,3,4604.0
916,I00916,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
917,I00917,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
918,I00918,Samsung Galaxy A36,4,1979.1
919,I00919,Mouse Redragon Wireless,2,165.99
920,I00920,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
921,I00921,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
922,I00922,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
923,I00923,Samsung Galaxy A36,4,1979.1
924,I00924,Smart TV 32” Philco LED Roku TV,4,949.0
925,I00925,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
926,I00926,Smart TV 32” Philco LED Roku TV,4,949.0
927,I00927,Mouse Redragon Wireless,4,165.99
928,I00928,Smart TV 32” Philco LED Roku TV,3,949.0
929,I00929,"Soundbar Samsung com 2.1 canais, Dolby Digital",3,1072.0
930,I00930,Película de Vidro 3D Galaxy A30s,3,17.9
931,I00931,Smart TV 32” Philco LED Roku TV,2,949.0
932,I00932,"Monitor UHD Samsung 32""",4,1626.57
933,I00933,Mouse Redragon Wireless,1,165.99
934,I00934,SSD Crucial 1TB NVMe M.2,3,449.0
935,I00935,Samsung Galaxy A36,2,1979.1
936,I00936,SSD Crucial 1TB NVMe M.2,4,449.0
937,I00937,Carregador Turbo Tipo-C 50w,4,53.9
938,I00938,Película para iPhone 14Pro Anti impacto,3,51.8
939,I00939,Película de Vidro 3D Galaxy A30s,2,17.9
940,I00940,Carregador Turbo Tipo-C 50w,4,53.9
941,I00941,Teclado Mecanico Fizz,3,174.9
942,I00942,Fone de ouvido Sem Fio QCY T27,1,129.86
943,I00943,Carregador Turbo USB-C 30W,4,49.9
944,I00944,Carregador Turbo Tipo-C 50w,3,53.9
945,I00945,Película de Vidro 3D Galaxy A30s,2,17.9
946,I00946,Samsung Galaxy A36,1,1979.1
947,I00947,Película para iPhone 14Pro Anti impacto,1,51.8
948,I00948,Smart TV 32” Philco LED Roku TV,1,949.0
949,I00949,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
950,I00950,Mouse Redragon Wireless,3,165.99
951,I00951,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
952,I00952,Mouse Redragon Wireless,3,165.99
953,I00953,Mouse Redragon Wireless,3,165.99
954,I00954,Carregador Turbo Tipo-C 50w,3,53.9
955,I00955,Smart TV 32” Philco LED Roku TV,4,949.0
956,I00956,Smart TV 32” Philco LED Roku TV,3,949.0
957,I00957,"Monitor UHD Samsung 32""",3,1626.57
958,I00958,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0
959,I00959,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
960,I00960,"Soundbar Samsung com 2.1 canais, Dolby Digital",3,1072.0
961,I00961,Samsung Galaxy A36,1,1979.1
962,I00962,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
963,I00963,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
964,I00964,Fone de Ouvido Profissional EDIFIER WH950NB,3,899.0
965,I00965,Mouse Redragon Wireless,2,165.99
966,I00966,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
967,I00967,SSD Crucial 1TB NVMe M.2,3,449.0
968,I00968,"Monitor UHD Samsung 32""",3,1626.57
969,I00969,Carregador Turbo USB-C 30W,4,49.9
970,I00970,SSD Crucial 1TB NVMe M.2,2,449.0
971,I00971,Película de Vidro 3D Galaxy A30s,3,17.9
972,I00972,Carregador Turbo Tipo-C 50w,2,53.9
973,I00973,Fone de Ouvido Profissional AKG K92,4,428.99
974,I00974,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
975,I00975,Fone de ouvido Sem Fio QCY T27,1,129.86
976,I00976,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
977,I00977,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0
978,I00978,Fone de Ouvido Profissional AKG K92,4,428.99
979,I00979,ACER Notebook Gamer Nitro,2,4604.0
980,I00980,Projetor EPSON Powerlite Wide Screen,4,2742.13
981,I00981,Mouse Redragon Wireless,4,165.99
982,I00982,Smart TV 32” Philco LED Roku TV,4,949.0
983,I00983,Carregador Turbo USB-C 30W,4,49.9
984,I00984,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
985,I00985,Teclado Mecanico Fizz,4,174.9
986,I00986,Samsung Galaxy A36,3,1979.1
987,I00987,ACER Notebook Gamer Nitro,2,4604.0
988,I00988,ACER Notebook Gamer Nitro,3,4604.0
989,I00989,Carregador Turbo USB-C 30W,3,49.9
990,I00990,ACER Notebook Gamer Nitro,1,4604.0
991,I00991,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
992,I00992,Película para iPhone 14Pro Anti impacto,4,51.8
993,I00993,Smart TV 32” Philco LED Roku TV,4,949.0
994,I00994,ACER Notebook Gamer Nitro,2,4604.0
995,I00995,Película de Vidro 3D Galaxy A30s,3,17.9
996,I00996,Smart TV 32” Philco LED Roku TV,2,949.0
997,I00997,Samsung Galaxy A36,1,1979.1
998,I00998,Película de Vidro 3D Galaxy A30s,1,17.9
999,I00999,Projetor EPSON Powerlite Wide Screen,2,2742.13
1000,I01000,Fone de Ouvido Profissional AKG K92,3,428.99
1001,I01001,Smart TV 32” Philco LED Roku TV,3,949.0
1002,I01002,Samsung Galaxy Tab S6 Lite,4,1799.01
1003,I01003,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1004,I01004,"Soundbar Samsung com 2.1 canais, Dolby Digital",3,1072.0
1005,I01005,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1006,I01006,Smart TV 32” Philco LED Roku TV,1,949.0
1007,I01007,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91
1008,I01008,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1009,I01009,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1010,I01010,Smart TV 32” Philco LED Roku TV,4,949.0
1011,I01011,Projetor EPSON Powerlite Wide Screen,2,2742.13
1012,I01012,Samsung Galaxy Tab S6 Lite,2,1799.01
1013,I01013,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0
1014,I01014,Samsung Galaxy Tab S6 Lite,2,1799.01
1015,I01015,Projetor EPSON Powerlite Wide Screen,2,2742.13
1016,I01016,Samsung Galaxy A36,3,1979.1
1017,I01017,Película de Vidro 3D Galaxy A30s,3,17.9
1018,I01018,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1019,I01019,Projetor EPSON Powerlite Wide Screen,2,2742.13
1020,I01020,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1021,I01021,Fone de Ouvido Profissional AKG K92,4,428.99
1022,I01022,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
1023,I01023,Samsung Galaxy Tab S6 Lite,4,1799.01
1024,I01024,Carregador Turbo Tipo-C 50w,2,53.9
1025,I01025,Smart TV 32” Philco LED Roku TV,2,949.0
1026,I01026,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99
1027,I01027,Fone de Ouvido Profissional AKG K92,2,428.99
1028,I01028,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1029,I01029,Fone de Ouvido Profissional AKG K92,3,428.99
1030,I01030,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1031,I01031,ACER Notebook Gamer Nitro,2,4604.0
1032,I01032,"Monitor UHD Samsung 32""",1,1626.57
1033,I01033,Película de Vidro 3D Galaxy A30s,2,17.9
1034,I01034,Smart TV 32” Philco LED Roku TV,2,949.0
1035,I01035,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
1036,I01036,Película para iPhone 14Pro Anti impacto,4,51.8
1037,I01037,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1038,I01038,Fone de Ouvido Profissional AKG K92,3,428.99
1039,I01039,Película para iPhone 14Pro Anti impacto,1,51.8
1040,I01040,Teclado Mecanico Fizz,2,174.9
1041,I01041,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0
1042,I01042,Película de Vidro 3D Galaxy A30s,1,17.9
1043,I01043,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1044,I01044,Carregador Turbo USB-C 30W,3,49.9
1045,I01045,Mouse Redragon Wireless,3,165.99
1046,I01046,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1047,I01047,Fone de ouvido Sem Fio QCY T27,1,129.86
1048,I01048,ACER Notebook Gamer Nitro,3,4604.0
1049,I01049,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1050,I01050,Projetor EPSON Powerlite Wide Screen,1,2742.13
1051,I01051,"Monitor UHD Samsung 32""",2,1626.57
1052,I01052,Fone de Ouvido Profissional AKG K92,1,428.99
1053,I01053,Samsung Galaxy A36,4,1979.1
1054,I01054,SSD Crucial 1TB NVMe M.2,4,449.0
1055,I01055,SSD Crucial 1TB NVMe M.2,4,449.0
1056,I01056,Fone de Ouvido Profissional AKG K92,3,428.99
1057,I01057,Teclado Mecanico Fizz,3,174.9
1058,I01058,Projetor EPSON Powerlite Wide Screen,2,2742.13
1059,I01059,Samsung Galaxy Tab S6 Lite,1,1799.01
1060,I01060,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1061,I01061,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1062,I01062,Projetor EPSON Powerlite Wide Screen,1,2742.13
1063,I01063,Fone de Ouvido Profissional AKG K92,4,428.99
1064,I01064,Projetor EPSON Powerlite Wide Screen,2,2742.13
1065,I01065,Mouse Redragon Wireless,4,165.99
1066,I01066,Carregador Turbo Tipo-C 50w,4,53.9
1067,I01067,Película para iPhone 14Pro Anti impacto,2,51.8
1068,I01068,Carregador Turbo USB-C 30W,2,49.9
1069,I01069,Samsung Galaxy A36,1,1979.1
1070,I01070,SSD Crucial 1TB NVMe M.2,3,449.0
1071,I01071,"Monitor UHD Samsung 32""",1,1626.57
1072,I01072,Fone de Ouvido Profissional AKG K92,4,428.99
1073,I01073,SSD Crucial 1TB NVMe M.2,2,449.0
1074,I01074,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1075,I01075,ACER Notebook Gamer Nitro,4,4604.0
1076,I01076,"Projetor Smart Epson EpiqVision, FULL HD",2,3049.99
1077,I01077,Carregador Turbo USB-C 30W,1,49.9
1078,I01078,Película para iPhone 14Pro Anti impacto,3,51.8
1079,I01079,Smart TV 32” Philco LED Roku TV,1,949.0
1080,I01080,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1081,I01081,Projetor EPSON Powerlite Wide Screen,2,2742.13
1082,I01082,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1083,I01083,Teclado Mecanico Fizz,4,174.9
1084,I01084,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1085,I01085,Película de Vidro 3D Galaxy A30s,4,17.9
1086,I01086,SSD Crucial 1TB NVMe M.2,4,449.0
1087,I01087,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1088,I01088,Película para iPhone 14Pro Anti impacto,2,51.8
1089,I01089,Fone de ouvido Sem Fio QCY T27,2,129.86
1090,I01090,Película de Vidro 3D Galaxy A30s,1,17.9
1091,I01091,Carregador Turbo Tipo-C 50w,4,53.9
1092,I01092,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1093,I01093,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0
1094,I01094,Carregador Turbo USB-C 30W,2,49.9
1095,I01095,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1096,I01096,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0
1097,I01097,Projetor EPSON Powerlite Wide Screen,3,2742.13
1098,I01098,Fone de ouvido Sem Fio QCY T27,4,129.86
1099,I01099,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
1100,I01100,Mouse Redragon Wireless,2,165.99
1101,I01101,Película de Vidro 3D Galaxy A30s,2,17.9
1102,I01102,Carregador Turbo Tipo-C 50w,1,53.9
1103,I01103,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1104,I01104,Samsung Galaxy A36,2,1979.1
1105,I01105,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91
1106,I01106,Fone de Ouvido Profissional AKG K92,1,428.99
1107,I01107,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1108,I01108,Samsung Galaxy A36,1,1979.1
1109,I01109,ACER Notebook Gamer Nitro,4,4604.0
1110,I01110,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1111,I01111,Película de Vidro 3D Galaxy A30s,2,17.9
1112,I01112,Carregador Turbo Tipo-C 50w,1,53.9
1113,I01113,Projetor EPSON Powerlite Wide Screen,1,2742.13
1114,I01114,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91
1115,I01115,Samsung Galaxy Tab S6 Lite,1,1799.01
1116,I01116,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1117,I01117,ACER Notebook Gamer Nitro,4,4604.0
1118,I01118,Carregador Turbo USB-C 30W,1,49.9
1119,I01119,Teclado Mecanico Fizz,4,174.9
1120,I01120,"Fone de Ouvido Sem Fio TWS, PHILIPS",4,124.91
1121,I01121,Smart TV 32” Philco LED Roku TV,1,949.0
1122,I01122,Película de Vidro 3D Galaxy A30s,4,17.9
1123,I01123,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1124,I01124,Mouse Redragon Wireless,3,165.99
1125,I01125,SSD Crucial 1TB NVMe M.2,4,449.0
1126,I01126,Samsung Galaxy Tab S6 Lite,2,1799.01
1127,I01127,Fone de ouvido Sem Fio QCY T27,3,129.86
1128,I01128,Carregador Turbo Tipo-C 50w,3,53.9
1129,I01129,"Soundbar Tomate MTS-2017, Bivolt",2,769.9
1130,I01130,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1131,I01131,Fone de ouvido Sem Fio QCY T27,3,129.86
1132,I01132,Película para iPhone 14Pro Anti impacto,2,51.8
1133,I01133,Película para iPhone 14Pro Anti impacto,1,51.8
1134,I01134,"Smart TV LED 32""Samsung LED Tizen TV",3,1079.0
1135,I01135,Projetor EPSON Powerlite Wide Screen,4,2742.13
1136,I01136,SSD Crucial 1TB NVMe M.2,3,449.0
1137,I01137,Carregador Turbo Tipo-C 50w,2,53.9
1138,I01138,Película de Vidro 3D Galaxy A30s,4,17.9
1139,I01139,Carregador Turbo USB-C 30W,2,49.9
1140,I01140,Teclado Mecanico Fizz,1,174.9
1141,I01141,Película de Vidro 3D Galaxy A30s,3,17.9
1142,I01142,"Monitor UHD Samsung 32""",3,1626.57
1143,I01143,Película para iPhone 14Pro Anti impacto,4,51.8
1144,I01144,"Soundbar Tomate MTS-2017, Bivolt",1,769.9
1145,I01145,ACER Notebook Gamer Nitro,1,4604.0
1146,I01146,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1147,I01147,Smart TV 32” Philco LED Roku TV,2,949.0
1148,I01148,Carregador Turbo USB-C 30W,2,49.9
1149,I01149,"Smart TV LED 32""Samsung LED Tizen TV",2,1079.0
1150,I01150,Fone de ouvido Sem Fio QCY T27,3,129.86
1151,I01151,Mouse Redragon Wireless,4,165.99
1152,I01152,Teclado Mecanico Fizz,1,174.9
1153,I01153,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1154,I01154,Película para iPhone 14Pro Anti impacto,1,51.8
1155,I01155,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
1156,I01156,Carregador Turbo USB-C 30W,4,49.9
1157,I01157,Projetor EPSON Powerlite Wide Screen,3,2742.13
1158,I01158,Película de Vidro 3D Galaxy A30s,1,17.9
1159,I01159,Samsung Galaxy A36,4,1979.1
1160,I01160,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1161,I01161,Fone de Ouvido Profissional AKG K92,1,428.99
1162,I01162,ACER Notebook Gamer Nitro,3,4604.0
1163,I01163,Samsung Galaxy A36,3,1979.1
1164,I01164,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1165,I01165,Smart TV 32” Philco LED Roku TV,2,949.0
1166,I01166,Projetor EPSON Powerlite Wide Screen,1,2742.13
1167,I01167,Projetor EPSON Powerlite Wide Screen,4,2742.13
1168,I01168,Carregador Turbo Tipo-C 50w,3,53.9
1169,I01169,Película de Vidro 3D Galaxy A30s,2,17.9
1170,I01170,Fone de Ouvido Profissional AKG K92,1,428.99
1171,I01171,Mouse Redragon Wireless,1,165.99
1172,I01172,"Fone de Ouvido Sem Fio TWS, PHILIPS",1,124.91
1173,I01173,Teclado Mecanico Fizz,1,174.9
1174,I01174,Fone de ouvido Sem Fio QCY T27,4,129.86
1175,I01175,ACER Notebook Gamer Nitro,1,4604.0
1176,I01176,Projetor EPSON Powerlite Wide Screen,3,2742.13
1177,I01177,SSD Crucial 1TB NVMe M.2,4,449.0
1178,I01178,Teclado Mecanico Fizz,1,174.9
1179,I01179,Smart TV 32” Philco LED Roku TV,2,949.0
1180,I01180,Samsung Galaxy A36,3,1979.1
1181,I01181,Projetor EPSON Powerlite Wide Screen,3,2742.13
1182,I01182,"Monitor UHD Samsung 32""",1,1626.57
1183,I01183,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
1184,I01184,Teclado Mecanico Fizz,3,174.9
1185,I01185,"Fone de Ouvido Sem Fio TWS, PHILIPS",2,124.91
1186,I01186,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1187,I01187,Teclado Mecanico Fizz,2,174.9
1188,I01188,"Monitor UHD Samsung 32""",2,1626.57
1189,I01189,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1190,I01190,Película de Vidro 3D Galaxy A30s,4,17.9
1191,I01191,Smart TV 32” Philco LED Roku TV,3,949.0
1192,I01192,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1193,I01193,Smart TV 32” Philco LED Roku TV,3,949.0
1194,I01194,"Smart TV LED 32""Samsung LED Tizen TV",1,1079.0
1195,I01195,Fone de ouvido Sem Fio QCY T27,1,129.86
1196,I01196,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1197,I01197,Projetor EPSON Powerlite Wide Screen,4,2742.13
1198,I01198,"Soundbar Samsung com 2.1 canais, Dolby Digital",4,1072.0
1199,I01199,Smart TV 32” Philco LED Roku TV,3,949.0
1200,I01200,Smart TV 32” Philco LED Roku TV,4,949.0
1201,I01201,Fone de Ouvido Profissional AKG K92,1,428.99
1202,I01202,"Monitor UHD Samsung 32""",1,1626.57
1203,I01203,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1204,I01204,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1205,I01205,Mouse Redragon Wireless,1,165.99
1206,I01206,Teclado Mecanico Fizz,4,174.9
1207,I01207,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1208,I01208,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1209,I01209,Smart TV 32” Philco LED Roku TV,4,949.0
1210,I01210,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1211,I01211,Smart TV 32” Philco LED Roku TV,2,949.0
1212,I01212,Carregador Turbo Tipo-C 50w,3,53.9
1213,I01213,Teclado Mecanico Fizz,4,174.9
1214,I01214,SSD Crucial 1TB NVMe M.2,4,449.0
1215,I01215,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1216,I01216,Película de Vidro 3D Galaxy A30s,3,17.9
1217,I01217,Teclado Mecanico Fizz,3,174.9
1218,I01218,"Monitor UHD Samsung 32""",1,1626.57
1219,I01219,Samsung Galaxy A36,4,1979.1
1220,I01220,Carregador Turbo Tipo-C 50w,2,53.9
1221,I01221,Fone de Ouvido Profissional EDIFIER WH950NB,1,899.0
1222,I01222,ACER Notebook Gamer Nitro,1,4604.0
1223,I01223,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1224,I01224,Película para iPhone 14Pro Anti impacto,1,51.8
1225,I01225,Smart TV 32” Philco LED Roku TV,2,949.0
1226,I01226,Projetor EPSON Powerlite Wide Screen,2,2742.13
1227,I01227,Fone de Ouvido Profissional AKG K92,2,428.99
1228,I01228,Samsung Galaxy A36,4,1979.1
1229,I01229,"Soundbar Samsung com 2.1 canais, Dolby Digital",3,1072.0
1230,I01230,"Projetor Smart Epson EpiqVision, FULL HD",1,3049.99
1231,I01231,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1232,I01232,"Monitor UHD Samsung 32""",3,1626.57
1233,I01233,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1234,I01234,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1235,I01235,Fone de Ouvido Profissional AKG K92,2,428.99
1236,I01236,Smart TV 32” Philco LED Roku TV,1,949.0
1237,I01237,Samsung Galaxy Tab S6 Lite,1,1799.01
1238,I01238,SSD Crucial 1TB NVMe M.2,1,449.0
1239,I01239,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1240,I01240,Carregador Turbo Tipo-C 50w,3,53.9
1241,I01241,Carregador Turbo USB-C 30W,4,49.9
1242,I01242,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1243,I01243,Película de Vidro 3D Galaxy A30s,4,17.9
1244,I01244,Carregador Turbo Tipo-C 50w,1,53.9
1245,I01245,"Projetor Smart Epson EpiqVision, FULL HD",4,3049.99
1246,I01246,Mouse Redragon Wireless,4,165.99
1247,I01247,Carregador Turbo Tipo-C 50w,3,53.9
1248,I01248,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1249,I01249,Projetor EPSON Powerlite Wide Screen,2,2742.13
1250,I01250,Samsung Galaxy A36,1,1979.1
1251,I01251,ACER Notebook Gamer Nitro,2,4604.0
1252,I01252,Samsung Galaxy Tab S6 Lite,2,1799.01
1253,I01253,ACER Notebook Gamer Nitro,1,4604.0
1254,I01254,Carregador Turbo Tipo-C 50w,4,53.9
1255,I01255,Samsung Galaxy Tab S6 Lite,3,1799.01
1256,I01256,Carregador Turbo Tipo-C 50w,2,53.9
1257,I01257,Película para iPhone 14Pro Anti impacto,3,51.8
1258,I01258,"Monitor UHD Samsung 32""",2,1626.57
1259,I01259,Película para iPhone 14Pro Anti impacto,1,51.8
1260,I01260,Película de Vidro 3D Galaxy A30s,1,17.9
1261,I01261,Projetor EPSON Powerlite Wide Screen,4,2742.13
1262,I01262,"Soundbar Tomate MTS-2017, Bivolt",4,769.9
1263,I01263,Smart TV 32” Philco LED Roku TV,4,949.0
1264,I01264,Fone de ouvido Sem Fio QCY T27,2,129.86
1265,I01265,"Projetor Smart Epson EpiqVision, FULL HD",3,3049.99
1266,I01266,"Smart TV LED 32""Samsung LED Tizen TV",4,1079.0
1267,I01267,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1268,I01268,Fone de ouvido Sem Fio QCY T27,4,129.86
1269,I01269,Projetor EPSON Powerlite Wide Screen,4,2742.13
1270,I01270,Teclado Mecanico Fizz,1,174.9
1271,I01271,Película de Vidro 3D Galaxy A30s,1,17.9
1272,I01272,Smart TV 32” Philco LED Roku TV,1,949.0
1273,I01273,Fone de Ouvido Profissional AKG K92,2,428.99
1274,I01274,Mouse Redragon Wireless,3,165.99
1275,I01275,Fone de Ouvido Profissional AKG K92,4,428.99
1276,I01276,SSD Crucial 1TB NVMe M.2,4,449.0
1277,I01277,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1278,I01278,Samsung Galaxy A36,1,1979.1
1279,I01279,ACER Notebook Gamer Nitro,1,4604.0
1280,I01280,"Monitor UHD Samsung 32""",3,1626.57
1281,I01281,"Monitor UHD Samsung 32""",3,1626.57
1282,I01282,"Monitor UHD Samsung 32""",1,1626.57
1283,I01283,Fone de Ouvido Profissional EDIFIER WH950NB,2,899.0
1284,I01284,Fone de ouvido Sem Fio QCY T27,1,129.86
1285,I01285,Fone de Ouvido Profissional EDIFIER WH950NB,4,899.0
1286,I01286,Película de Vidro 3D Galaxy A30s,3,17.9
1287,I01287,"Monitor UHD Samsung 32""",3,1626.57
1288,I01288,Carregador Turbo USB-C 30W,3,49.9
1289,I01289,"Soundbar Tomate MTS-2017, Bivolt",3,769.9
1290,I01290,Projetor EPSON Powerlite Wide Screen,3,2742.13
1291,I01291,Projetor EPSON Powerlite Wide Screen,2,2742.13
1292,I01292,Smart TV 32” Philco LED Roku TV,2,949.0
1293,I01293,Carregador Turbo Tipo-C 50w,2,53.9
1294,I01294,"Soundbar Samsung com 2.1 canais, Dolby Digital",1,1072.0
1295,I01295,Fone de Ouvido Profissional AKG K92,1,428.99
1296,I01296,Película de Vidro 3D Galaxy A30s,3,17.9
1297,I01297,Película para iPhone 14Pro Anti impacto,3,51.8
1298,I01298,SSD Crucial 1TB NVMe M.2,4,449.0
1299,I01299,Película para iPhone 14Pro Anti impacto,4,51.8
1300,I01300,Carregador Turbo USB-C 30W,3,49.9
1301,I01301,"Soundbar Samsung com 2.1 canais, Dolby Digital",2,1072.0
1302,I01302,"Fone de Ouvido Sem Fio TWS, PHILIPS",3,124.91
1303,I01303,Fone de Ouvido Profissional AKG K92,2,428.99
1304,I01304,Fone de Ouvido Profissional EDIFIER WH950NB,3,899.0
